member_id,status,sex,age,tranche,tranche_label,tranche_pension
1886,deferred,F,60,9705,1997-2005,387.1479548648458
1886,deferred,F,60,post05,Post-2005,387.1479548648458
1887,deferred,M,54,pre97,Pre-1997,1285.3335843630905
1887,deferred,M,54,9705,1997-2005,964.0001882723178
1887,deferred,M,54,post05,Post-2005,964.0001882723178
1888,deferred,M,54,pre97,Pre-1997,1270.5983125510295
1888,deferred,M,54,9705,1997-2005,952.9487344132721
1888,deferred,M,54,post05,Post-2005,952.9487344132721
1889,deferred,F,58,pre97,Pre-1997,2609.5520852528603
1889,deferred,F,58,9705,1997-2005,1957.1640639396448
1889,deferred,F,58,post05,Post-2005,1957.1640639396448
1890,deferred,F,55,pre97,Pre-1997,1595.6533388297407
1890,deferred,F,55,9705,1997-2005,1196.7400041223054
1890,deferred,F,55,post05,Post-2005,1196.7400041223054
1891,deferred,M,53,pre97,Pre-1997,5608.330791182434
1891,deferred,M,53,9705,1997-2005,4206.248093386825
1891,deferred,M,53,post05,Post-2005,4206.248093386825
1892,deferred,F,58,pre97,Pre-1997,385.5542107151122
1892,deferred,F,58,9705,1997-2005,289.16565803633415
1892,deferred,F,58,post05,Post-2005,289.16565803633415
1893,deferred,F,56,pre97,Pre-1997,8528.457536155265
1893,deferred,F,56,9705,1997-2005,6396.343152116448
1893,deferred,F,56,post05,Post-2005,6396.343152116448
1894,deferred,M,52,pre97,Pre-1997,10223.331318619601
1894,deferred,M,52,9705,1997-2005,7667.498488964699
1894,deferred,M,52,post05,Post-2005,7667.498488964699
1895,deferred,M,44,pre97,Pre-1997,804.0467193337931
1895,deferred,M,44,9705,1997-2005,603.0350395003447
1895,deferred,M,44,post05,Post-2005,603.0350395003447
1896,deferred,M,47,pre97,Pre-1997,1275.2049264830102
1896,deferred,M,47,9705,1997-2005,956.4036948622575
1896,deferred,M,47,post05,Post-2005,956.4036948622575
1897,deferred,F,55,pre97,Pre-1997,2530.2576823804447
1897,deferred,F,55,9705,1997-2005,1897.6932617853336
1897,deferred,F,55,post05,Post-2005,1897.6932617853336
1898,deferred,M,56,pre97,Pre-1997,6236.576561106653
1898,deferred,M,56,9705,1997-2005,4677.4324208299895
1898,deferred,M,56,post05,Post-2005,4677.4324208299895
1899,deferred,M,44,pre97,Pre-1997,8564.830895401003
1899,deferred,M,44,9705,1997-2005,6423.623171550751
1899,deferred,M,44,post05,Post-2005,6423.623171550751
1900,deferred,M,53,pre97,Pre-1997,1396.5270214687819
1900,deferred,M,53,9705,1997-2005,1047.3952661015862
1900,deferred,M,53,post05,Post-2005,1047.3952661015862
1901,deferred,F,60,pre97,Pre-1997,3257.5692055961777
1901,deferred,F,60,9705,1997-2005,2443.176904197133
1901,deferred,F,60,post05,Post-2005,2443.176904197133
1902,deferred,M,61,pre97,Pre-1997,1931.0083952597906
1902,deferred,M,61,9705,1997-2005,1448.256296444843
1902,deferred,M,61,post05,Post-2005,1448.256296444843
1903,deferred,F,48,pre97,Pre-1997,2771.258698235606
1903,deferred,F,48,9705,1997-2005,2078.4440236767045
1903,deferred,F,48,post05,Post-2005,2078.4440236767045
1904,deferred,M,57,pre97,Pre-1997,511.42931631191317
1904,deferred,M,57,9705,1997-2005,383.57198723393486
1904,deferred,M,57,post05,Post-2005,383.57198723393486
1905,deferred,M,57,pre97,Pre-1997,1817.4065194532134
1905,deferred,M,57,9705,1997-2005,1363.0548895899099
1905,deferred,M,57,post05,Post-2005,1363.0548895899099
1906,deferred,F,56,pre97,Pre-1997,960.256998344564
1906,deferred,F,56,9705,1997-2005,720.1927487584229
1906,deferred,F,56,post05,Post-2005,720.1927487584229
1907,deferred,M,54,pre97,Pre-1997,2333.4510181629353
1907,deferred,M,54,9705,1997-2005,1750.0882636222016
1907,deferred,M,54,post05,Post-2005,1750.0882636222016
1908,deferred,F,59,pre97,Pre-1997,2983.8613701802283
1908,deferred,F,59,9705,1997-2005,2237.896027635171
1908,deferred,F,59,post05,Post-2005,2237.896027635171
1909,deferred,F,58,pre97,Pre-1997,3311.9723292350136
1909,deferred,F,58,9705,1997-2005,2483.97924692626
1909,deferred,F,58,post05,Post-2005,2483.97924692626
1910,deferred,F,56,pre97,Pre-1997,2787.070941256117
1910,deferred,F,56,9705,1997-2005,2090.3032059420875
1910,deferred,F,56,post05,Post-2005,2090.3032059420875
1911,deferred,F,49,pre97,Pre-1997,9376.900742659347
1911,deferred,F,49,9705,1997-2005,7032.67555699451
1911,deferred,F,49,post05,Post-2005,7032.67555699451
1912,deferred,F,49,pre97,Pre-1997,1429.7034380211944
1912,deferred,F,49,9705,1997-2005,1072.2775785158956
1912,deferred,F,49,post05,Post-2005,1072.2775785158956
1913,deferred,F,51,pre97,Pre-1997,958.5876309207803
1913,deferred,F,51,9705,1997-2005,718.9407231905851
1913,deferred,F,51,post05,Post-2005,718.9407231905851
1914,deferred,M,56,pre97,Pre-1997,633.8306371422743
1914,deferred,M,56,9705,1997-2005,475.3729778567057
1914,deferred,M,56,post05,Post-2005,475.3729778567057
1915,deferred,M,49,pre97,Pre-1997,1571.9700376826495
1915,deferred,M,49,9705,1997-2005,1178.9775282619871
1915,deferred,M,49,post05,Post-2005,1178.9775282619871
1916,deferred,M,50,pre97,Pre-1997,4554.764164653056
1916,deferred,M,50,9705,1997-2005,3416.073123489791
1916,deferred,M,50,post05,Post-2005,3416.073123489791
1917,deferred,M,57,pre97,Pre-1997,1714.0573781056498
1917,deferred,M,57,9705,1997-2005,1285.5430335792373
1917,deferred,M,57,post05,Post-2005,1285.5430335792373
1918,deferred,M,48,pre97,Pre-1997,2970.9788446164084
1918,deferred,M,48,9705,1997-2005,2228.234133462306
1918,deferred,M,48,post05,Post-2005,2228.234133462306
1919,deferred,M,50,pre97,Pre-1997,1493.4755940697978
1919,deferred,M,50,9705,1997-2005,1120.1066955523481
1919,deferred,M,50,post05,Post-2005,1120.1066955523481
1920,deferred,F,53,pre97,Pre-1997,402.4788567695308
1920,deferred,F,53,9705,1997-2005,301.8591425771481
1920,deferred,F,53,post05,Post-2005,301.8591425771481
1921,deferred,M,54,pre97,Pre-1997,3288.5798487542315
1921,deferred,M,54,9705,1997-2005,2466.4348865656734
1921,deferred,M,54,post05,Post-2005,2466.4348865656734
1922,deferred,M,59,pre97,Pre-1997,3600.9040380787137
1922,deferred,M,59,9705,1997-2005,2700.678028559035
1922,deferred,M,59,post05,Post-2005,2700.678028559035
1923,deferred,F,63,pre97,Pre-1997,1498.8226211298997
1923,deferred,F,63,9705,1997-2005,1124.1169658474248
1923,deferred,F,63,post05,Post-2005,1124.1169658474248
1924,deferred,F,49,pre97,Pre-1997,704.8246187629519
1924,deferred,F,49,9705,1997-2005,528.6184640722139
1924,deferred,F,49,post05,Post-2005,528.6184640722139
1925,deferred,F,62,pre97,Pre-1997,8658.717519117787
1925,deferred,F,62,9705,1997-2005,6494.03813933834
1925,deferred,F,62,post05,Post-2005,6494.03813933834
1926,deferred,F,52,pre97,Pre-1997,1716.7506377492832
1926,deferred,F,52,9705,1997-2005,1287.5629783119623
1926,deferred,F,52,post05,Post-2005,1287.5629783119623
1927,deferred,M,50,pre97,Pre-1997,2602.642994437776
1927,deferred,M,50,9705,1997-2005,1951.982245828332
1927,deferred,M,50,post05,Post-2005,1951.982245828332
1928,deferred,M,54,pre97,Pre-1997,7088.062290958926
1928,deferred,M,54,9705,1997-2005,5316.046718219193
1928,deferred,M,54,post05,Post-2005,5316.046718219193
1929,deferred,M,43,pre97,Pre-1997,1425.421037454496
1929,deferred,M,43,9705,1997-2005,1069.0657780908718
1929,deferred,M,43,post05,Post-2005,1069.0657780908718
1930,deferred,F,60,pre97,Pre-1997,1527.5512060048868
1930,deferred,F,60,9705,1997-2005,1145.6634045036649
1930,deferred,F,60,post05,Post-2005,1145.6634045036649
1931,deferred,M,61,pre97,Pre-1997,2076.3301218828487
1931,deferred,M,61,9705,1997-2005,1557.2475914121362
1931,deferred,M,61,post05,Post-2005,1557.2475914121362
1932,deferred,F,53,pre97,Pre-1997,2267.607887750333
1932,deferred,F,53,9705,1997-2005,1700.7059158127493
1932,deferred,F,53,post05,Post-2005,1700.7059158127493
1933,deferred,F,48,pre97,Pre-1997,633.0780476491013
1933,deferred,F,48,9705,1997-2005,474.8085357368259
1933,deferred,F,48,post05,Post-2005,474.8085357368259
1934,deferred,F,50,pre97,Pre-1997,7579.553689026006
1934,deferred,F,50,9705,1997-2005,5684.665266769504
1934,deferred,F,50,post05,Post-2005,5684.665266769504
1935,deferred,M,54,pre97,Pre-1997,1120.1792954553955
1935,deferred,M,54,9705,1997-2005,840.1344715915465
1935,deferred,M,54,post05,Post-2005,840.1344715915465
1936,deferred,M,58,pre97,Pre-1997,6091.572026455761
1936,deferred,M,58,9705,1997-2005,4568.67901984182
1936,deferred,M,58,post05,Post-2005,4568.67901984182
1937,deferred,M,56,pre97,Pre-1997,845.2666976195732
1937,deferred,M,56,9705,1997-2005,633.9500232146798
1937,deferred,M,56,post05,Post-2005,633.9500232146798
1938,deferred,M,56,pre97,Pre-1997,3021.9353451755987
1938,deferred,M,56,9705,1997-2005,2266.451508881699
1938,deferred,M,56,post05,Post-2005,2266.451508881699
1939,deferred,F,55,pre97,Pre-1997,1946.2850009635983
1939,deferred,F,55,9705,1997-2005,1459.7137507226987
1939,deferred,F,55,post05,Post-2005,1459.7137507226987
1940,deferred,F,54,pre97,Pre-1997,1562.0047746954615
1940,deferred,F,54,9705,1997-2005,1171.5035810215961
1940,deferred,F,54,post05,Post-2005,1171.5035810215961
1941,deferred,M,64,pre97,Pre-1997,2124.357016534382
1941,deferred,M,64,9705,1997-2005,1593.2677624007863
1941,deferred,M,64,post05,Post-2005,1593.2677624007863
1942,deferred,M,54,pre97,Pre-1997,986.9960738754867
1942,deferred,M,54,9705,1997-2005,740.2470554066149
1942,deferred,M,54,post05,Post-2005,740.2470554066149
1943,deferred,M,45,pre97,Pre-1997,1311.1412349389961
1943,deferred,M,45,9705,1997-2005,983.355926204247
1943,deferred,M,45,post05,Post-2005,983.355926204247
1944,deferred,F,51,pre97,Pre-1997,5186.926104894053
1944,deferred,F,51,9705,1997-2005,3890.194578670539
1944,deferred,F,51,post05,Post-2005,3890.194578670539
1945,deferred,F,56,pre97,Pre-1997,794.0409530742836
1945,deferred,F,56,9705,1997-2005,595.5307148057126
1945,deferred,F,56,post05,Post-2005,595.5307148057126
1946,deferred,F,57,pre97,Pre-1997,1686.959466587963
1946,deferred,F,57,9705,1997-2005,1265.2195999409723
1946,deferred,F,57,post05,Post-2005,1265.2195999409723
1947,deferred,M,44,pre97,Pre-1997,825.2719190608018
1947,deferred,M,44,9705,1997-2005,618.9539392956012
1947,deferred,M,44,post05,Post-2005,618.9539392956012
1948,deferred,M,53,pre97,Pre-1997,1632.243133562678
1948,deferred,M,53,9705,1997-2005,1224.1823501720082
1948,deferred,M,53,post05,Post-2005,1224.1823501720082
1949,deferred,F,53,pre97,Pre-1997,531.0979960375854
1949,deferred,F,53,9705,1997-2005,398.323497028189
1949,deferred,F,53,post05,Post-2005,398.323497028189
1950,deferred,F,44,pre97,Pre-1997,2126.7801441387596
1950,deferred,F,44,9705,1997-2005,1595.0851081040694
1950,deferred,F,44,post05,Post-2005,1595.0851081040694
1951,deferred,F,46,pre97,Pre-1997,1135.0683376812003
1951,deferred,F,46,9705,1997-2005,851.3012532609002
1951,deferred,F,46,post05,Post-2005,851.3012532609002
1952,deferred,M,55,pre97,Pre-1997,479.3867371083585
1952,deferred,M,55,9705,1997-2005,359.54005283126884
1952,deferred,M,55,post05,Post-2005,359.54005283126884
1953,deferred,M,60,pre97,Pre-1997,867.2233400201873
1953,deferred,M,60,9705,1997-2005,650.4175050151404
1953,deferred,M,60,post05,Post-2005,650.4175050151404
1954,deferred,F,61,pre97,Pre-1997,2000.342802640527
1954,deferred,F,61,9705,1997-2005,1500.2571019803952
1954,deferred,F,61,post05,Post-2005,1500.2571019803952
1955,deferred,F,59,pre97,Pre-1997,3871.5991466478476
1955,deferred,F,59,9705,1997-2005,2903.6993599858856
1955,deferred,F,59,post05,Post-2005,2903.6993599858856
1956,deferred,F,55,pre97,Pre-1997,5381.392687921422
1956,deferred,F,55,9705,1997-2005,4036.044515941066
1956,deferred,F,55,post05,Post-2005,4036.044515941066
1957,deferred,M,63,pre97,Pre-1997,602.0995819251781
1957,deferred,M,63,9705,1997-2005,451.57468644388354
1957,deferred,M,63,post05,Post-2005,451.57468644388354
1958,deferred,F,63,pre97,Pre-1997,1412.4511311396445
1958,deferred,F,63,9705,1997-2005,1059.3383483547332
1958,deferred,F,63,post05,Post-2005,1059.3383483547332
1959,deferred,F,54,pre97,Pre-1997,4889.414525467243
1959,deferred,F,54,9705,1997-2005,3667.0608941004325
1959,deferred,F,54,post05,Post-2005,3667.0608941004325
1960,deferred,F,40,pre97,Pre-1997,1964.3332065829125
1960,deferred,F,40,9705,1997-2005,1473.2499049371843
1960,deferred,F,40,post05,Post-2005,1473.2499049371843
1961,deferred,M,56,pre97,Pre-1997,591.347726549462
1961,deferred,M,56,9705,1997-2005,443.5107949120965
1961,deferred,M,56,post05,Post-2005,443.5107949120965
1962,deferred,F,50,pre97,Pre-1997,4819.112156938884
1962,deferred,F,50,9705,1997-2005,3614.3341177041634
1962,deferred,F,50,post05,Post-2005,3614.3341177041634
1963,deferred,M,53,pre97,Pre-1997,2196.5191120187615
1963,deferred,M,53,9705,1997-2005,1647.389334014071
1963,deferred,M,53,post05,Post-2005,1647.389334014071
1964,deferred,M,53,pre97,Pre-1997,1678.4885641085698
1964,deferred,M,53,9705,1997-2005,1258.8664230814272
1964,deferred,M,53,post05,Post-2005,1258.8664230814272
1965,deferred,F,52,pre97,Pre-1997,7182.915566623681
1965,deferred,F,52,9705,1997-2005,5387.18667496776
1965,deferred,F,52,post05,Post-2005,5387.18667496776
1966,deferred,F,54,pre97,Pre-1997,733.6985036260021
1966,deferred,F,54,9705,1997-2005,550.2738777195015
1966,deferred,F,54,post05,Post-2005,550.2738777195015
1967,deferred,M,50,pre97,Pre-1997,486.69916042789686
1967,deferred,M,50,9705,1997-2005,365.0243703209226
1967,deferred,M,50,post05,Post-2005,365.0243703209226
1968,deferred,M,57,pre97,Pre-1997,1351.9433795583507
1968,deferred,M,57,9705,1997-2005,1013.9575346687628
1968,deferred,M,57,post05,Post-2005,1013.9575346687628
1969,deferred,M,45,pre97,Pre-1997,959.4699917091052
1969,deferred,M,45,9705,1997-2005,719.6024937818288
1969,deferred,M,45,post05,Post-2005,719.6024937818288
1970,deferred,F,41,pre97,Pre-1997,671.781517776498
1970,deferred,F,41,9705,1997-2005,503.8361383323735
1970,deferred,F,41,post05,Post-2005,503.8361383323735
1971,deferred,M,48,pre97,Pre-1997,6636.9987326163
1971,deferred,M,48,9705,1997-2005,4977.749049462224
1971,deferred,M,48,post05,Post-2005,4977.749049462224
1972,deferred,M,57,pre97,Pre-1997,2213.324492110785
1972,deferred,M,57,9705,1997-2005,1659.9933690830883
1972,deferred,M,57,post05,Post-2005,1659.9933690830883
1973,deferred,M,53,pre97,Pre-1997,631.7081391087515
1973,deferred,M,53,9705,1997-2005,473.7811043315636
1973,deferred,M,53,post05,Post-2005,473.7811043315636
1974,deferred,M,57,pre97,Pre-1997,2605.4128294202856
1974,deferred,M,57,9705,1997-2005,1954.0596220652142
1974,deferred,M,57,post05,Post-2005,1954.0596220652142
1975,deferred,M,52,pre97,Pre-1997,3760.443191596881
1975,deferred,M,52,9705,1997-2005,2820.332393697661
1975,deferred,M,52,post05,Post-2005,2820.332393697661
1976,deferred,M,46,pre97,Pre-1997,825.1567282584016
1976,deferred,M,46,9705,1997-2005,618.8675461938011
1976,deferred,M,46,post05,Post-2005,618.8675461938011
1977,deferred,M,55,pre97,Pre-1997,1155.2857842794717
1977,deferred,M,55,9705,1997-2005,866.4643382096039
1977,deferred,M,55,post05,Post-2005,866.4643382096039
1978,deferred,M,51,pre97,Pre-1997,4792.3201971408525
1978,deferred,M,51,9705,1997-2005,3594.2401478556394
1978,deferred,M,51,post05,Post-2005,3594.2401478556394
1979,deferred,M,43,pre97,Pre-1997,1424.69551662693
1979,deferred,M,43,9705,1997-2005,1068.5216374701972
1979,deferred,M,43,post05,Post-2005,1068.5216374701972
1980,deferred,M,53,pre97,Pre-1997,1419.4504801233238
1980,deferred,M,53,9705,1997-2005,1064.5878600924927
1980,deferred,M,53,post05,Post-2005,1064.5878600924927
1981,deferred,F,46,pre97,Pre-1997,5067.645911085919
1981,deferred,F,46,9705,1997-2005,3800.734433314439
1981,deferred,F,46,post05,Post-2005,3800.734433314439
1982,deferred,F,60,pre97,Pre-1997,2009.2867902921325
1982,deferred,F,60,9705,1997-2005,1506.9650927190992
1982,deferred,F,60,post05,Post-2005,1506.9650927190992
1983,deferred,M,45,pre97,Pre-1997,419.40819830107444
1983,deferred,M,45,9705,1997-2005,314.55614872580577
1983,deferred,M,45,post05,Post-2005,314.55614872580577
1984,deferred,F,47,pre97,Pre-1997,8629.488348870897
1984,deferred,F,47,9705,1997-2005,6472.116261653172
1984,deferred,F,47,post05,Post-2005,6472.116261653172
1985,deferred,F,53,pre97,Pre-1997,970.8078024524299
1985,deferred,F,53,9705,1997-2005,728.1058518393223
1985,deferred,F,53,post05,Post-2005,728.1058518393223
1986,deferred,F,47,pre97,Pre-1997,2175.505109553947
1986,deferred,F,47,9705,1997-2005,1631.6288321654604
1986,deferred,F,47,post05,Post-2005,1631.6288321654604
1987,deferred,F,54,pre97,Pre-1997,546.7328654253441
1987,deferred,F,54,9705,1997-2005,410.0496490690081
1987,deferred,F,54,post05,Post-2005,410.0496490690081
1988,deferred,F,44,pre97,Pre-1997,3206.941390955757
1988,deferred,F,44,9705,1997-2005,2405.2060432168178
1988,deferred,F,44,post05,Post-2005,2405.2060432168178
1989,deferred,M,59,pre97,Pre-1997,2229.013272193736
1989,deferred,M,59,9705,1997-2005,1671.759954145302
1989,deferred,M,59,post05,Post-2005,1671.759954145302
1990,deferred,F,55,pre97,Pre-1997,276.9127179338538
1990,deferred,F,55,9705,1997-2005,207.6845384503903
1990,deferred,F,55,post05,Post-2005,207.6845384503903
1991,deferred,M,60,pre97,Pre-1997,2132.3894585220146
1991,deferred,M,60,9705,1997-2005,1599.292093891511
1991,deferred,M,60,post05,Post-2005,1599.292093891511
1992,deferred,M,46,pre97,Pre-1997,344.43943711160745
1992,deferred,M,46,9705,1997-2005,258.32957783370557
1992,deferred,M,46,post05,Post-2005,258.32957783370557
1993,deferred,F,57,pre97,Pre-1997,1053.4752764923837
1993,deferred,F,57,9705,1997-2005,790.1064573692877
1993,deferred,F,57,post05,Post-2005,790.1064573692877
1994,deferred,F,47,pre97,Pre-1997,3269.372714554788
1994,deferred,F,47,9705,1997-2005,2452.029535916091
1994,deferred,F,47,post05,Post-2005,2452.029535916091
1995,deferred,M,50,pre97,Pre-1997,965.6202093728624
1995,deferred,M,50,9705,1997-2005,724.2151570296468
1995,deferred,M,50,post05,Post-2005,724.2151570296468
1996,deferred,F,54,pre97,Pre-1997,2446.6879068822764
1996,deferred,F,54,9705,1997-2005,1835.0159301617073
1996,deferred,F,54,post05,Post-2005,1835.0159301617073
1997,deferred,F,51,pre97,Pre-1997,6425.709394946529
1997,deferred,F,51,9705,1997-2005,4819.282046209896
1997,deferred,F,51,post05,Post-2005,4819.282046209896
1998,deferred,M,57,pre97,Pre-1997,1493.0510133327052
1998,deferred,M,57,9705,1997-2005,1119.788259999529
1998,deferred,M,57,post05,Post-2005,1119.788259999529
1999,deferred,M,47,pre97,Pre-1997,792.4311385337842
1999,deferred,M,47,9705,1997-2005,594.323353900338
1999,deferred,M,47,post05,Post-2005,594.323353900338
2000,deferred,M,53,pre97,Pre-1997,1719.1866142464821
2000,deferred,M,53,9705,1997-2005,1289.3899606848615
2000,deferred,M,53,post05,Post-2005,1289.3899606848615
2001,deferred,M,63,pre97,Pre-1997,1076.041365808983
2001,deferred,M,63,9705,1997-2005,807.0310243567372
2001,deferred,M,63,post05,Post-2005,807.0310243567372
2002,deferred,M,57,pre97,Pre-1997,1517.8346173810226
2002,deferred,M,57,9705,1997-2005,1138.3759630357667
2002,deferred,M,57,post05,Post-2005,1138.3759630357667
2003,deferred,M,62,pre97,Pre-1997,908.9340379923117
2003,deferred,M,62,9705,1997-2005,681.7005284942337
